A,B,C
678,6,35.91958931
678,18,35.93112646
678,30,35.94355581
678,42,35.95696221
678,54,35.97143838
678,66,35.98708831
678,78,36.00402753
678,90,36.02238443
678,102,36.04230309
678,114,36.06394402
678,126,36.08748682
678,138,36.11313391
678,150,36.14111121
678,162,36.17167362
678,174,36.20510671
678,186,36.24173366
678,198,36.28191662
678,210,36.32606485
678,222,36.37463856
678,234,36.42815386
678,246,36.48719115
678,258,36.55239587
678,270,36.62448488
678,282,36.70424424
678,294,36.79252622
678,306,36.8902332
678,318,36.99829321
678,330,37.1176157
678,342,37.24901793
678,354,37.39312236
678,366,37.55020359
678,378,37.71998745
678,390,37.90139657
678,402,38.09225535
678,414,38.28899211
678,426,38.48639952
678,438,38.67754965
678,450,38.85398311
678,462,39.00626077
678,474,39.12491292
678,486,39.20167549
678,498,39.23077811
678,510,39.20994435
678,522,39.14080887
678,534,39.02861648
678,546,38.88130172
678,558,38.70822406
678,570,38.51890389
678,582,38.32201272
678,594,38.12475607
678,606,37.93262778
678,618,37.7494585
678,630,37.57763645
678,642,37.41840074
678,654,37.27214056
678,666,37.1386573
678,678,37.01737449
678,690,36.90749913
678,702,36.80813124
678,714,36.71834228
678,726,36.63722316
678,738,36.56391234
678,750,36.49761176
678,762,36.43759335
678,774,36.38319974
678,786,36.33383995
678,798,36.28898753
678,810,36.24817337
678,822,36.21098012
678,834,36.17703822
678,846,36.14601816
678,858,36.11762844
678,870,36.09160945
678,882,36.06773059
678,894,36.04578572
690,6,35.11914052
690,18,35.13069261
690,30,35.14313677
690,42,35.15655708
690,54,35.1710457
690,66,35.18670551
690,78,35.20365066
690,90,35.22200799
690,102,35.24191864
690,114,35.26354024
690,126,35.28704866
690,138,35.31263993
690,150,35.34053331
690,162,35.37097393
690,174,35.40423587
690,186,35.44062575
690,198,35.48048594
690,210,35.5241989
690,222,35.57219071
690,234,35.62493504
690,246,35.68295582
690,258,35.7468293
690,270,35.81718331
690,282,35.89469457
690,294,35.98007719
690,306,36.07406773
690,318,36.17739473
690,330,36.29073169
690,342,36.41463081
690,354,36.54942465
690,366,36.69509554
690,378,36.85110683
690,390,37.0161984
690,402,37.18816577
690,414,37.36364701
690,426,37.53797584
690,438,37.70517103
690,450,37.85813848
690,462,37.98915076
690,474,38.09060036
690,486,38.15594435
690,498,38.18065916
690,510,38.16296975
690,522,38.10415024
690,534,38.00830722
690,546,37.88171024
690,558,37.73185786
690,570,37.56651672
690,582,37.39292757
690,594,37.217278
690,606,37.04445759
690,618,36.87803806
690,630,36.7204033
690,642,36.57295484
690,654,36.43633517
690,666,36.31063581
690,678,36.1955723
690,690,36.09062129
690,702,35.99512455
690,714,35.90835865
690,726,35.82958592
690,738,35.75808726
690,750,35.69317852
690,762,35.63422389
690,774,35.58063791
690,786,35.53188822
690,798,35.48749285
690,810,35.44701836
690,822,35.4100749
690,834,35.37631379
690,846,35.34542285
690,858,35.31712264
690,870,35.29116358
690,882,35.2673223
690,894,35.24539897
702,6,34.31856916
702,18,34.33012764
702,30,34.3425774
702,42,34.35600159
702,54,34.37049196
702,66,34.38615025
702,78,34.40308913
702,90,34.42143371
702,102,34.44132278
702,114,34.4629106
702,126,34.48636882
702,138,34.51188848
702,150,34.53968077
702,162,34.5699824
702,174,34.60305495
702,186,34.63918964
702,198,34.67870898
702,210,34.72196942
702,222,34.76936465
702,234,34.82132562
702,246,34.87832332
702,258,34.94086689
702,270,35.00950003
702,282,35.08479468
702,294,35.16733779
702,306,35.25771133
702,318,35.3564602
702,330,35.46404759
702,342,35.58079031
702,354,35.70677315
702,366,35.84173542
702,378,35.98493555
702,390,36.13499318
702,402,36.28972801
702,414,36.44601872
702,426,36.59972665
702,438,36.74573204
702,450,36.87813754
702,462,36.99066994
702,474,37.07727136
702,486,37.13280733
702,498,37.15376343
702,510,37.13876698
702,522,37.08880316
702,534,37.00705833
702,546,36.89844285
702,558,36.76891152
702,570,36.62474714
702,582,36.47194272
702,594,36.31576747
702,606,36.16052951
702,618,36.00951711
702,630,35.86505848
702,642,35.7286565
702,654,35.60114792
702,666,35.48286321
702,678,35.37376693
702,690,35.27357401
702,702,35.18184092
702,714,35.09803255
702,726,35.02157079
702,738,34.95186766
702,750,34.88834792
702,762,34.83046214
702,774,34.77769552
702,786,34.72957031
702,798,34.68564918
702,810,34.64553192
702,822,34.60885636
702,834,34.57529465
702,846,34.54455002
702,858,34.51635663
702,870,34.49047348
702,882,34.46668556
702,894,34.44479826
714,6,33.51787453
714,18,33.52943063
714,30,33.54187655
714,42,33.55529488
714,54,33.56977675
714,66,33.58542252
714,78,33.60234372
714,90,33.62066364
714,102,33.64051835
714,114,33.66205955
714,126,33.68545485
714,138,33.71088921
714,150,33.73856862
714,162,33.76871954
714,174,33.80159312
714,186,33.83746555
714,198,33.87664013
714,210,33.91945047
714,222,33.96625874
714,234,34.01745701
714,246,34.07346739
714,258,34.13473715
714,270,34.20173393
714,282,34.27493498
714,294,34.35481318
714,306,34.44181355
714,318,34.53632161
714,330,34.63861966
714,342,34.74882706
714,354,34.86682476
714,366,34.99216281
714,378,35.12395096
714,390,35.26074102
714,402,35.40041539
714,414,35.54010121
714,426,35.67614312
714,438,35.80416968
714,450,35.91928416
714,462,36.01639901
714,474,36.09069175
714,486,36.13813408
714,498,36.15599577
714,510,36.14321597
714,522,36.10055563
714,534,36.03048756
714,546,35.93685616
714,558,35.82438933
714,570,35.6981646
714,582,35.56313788
714,594,35.42378465
714,606,35.2838877
714,618,35.14645033
714,630,35.01371106
714,642,34.88722274
714,654,34.76795975
714,666,34.65643817
714,678,34.55282474
714,690,34.45703432
714,702,34.36880729
714,714,34.28777183
714,726,34.21349038
714,738,34.14549271
714,750,34.08330133
714,762,34.0264461
714,774,33.97447589
714,786,33.92696394
714,798,33.88351332
714,810,33.84375668
714,822,33.80735583
714,834,33.77400223
714,846,33.74341565
714,858,33.71534075
714,870,33.68954698
714,882,33.66582521
714,894,33.64398715
726,6,32.71705519
726,18,32.7286001
726,30,32.74103313
726,42,32.75443602
726,54,32.76889878
726,66,32.78452145
726,78,32.80141364
726,90,32.81969749
726,102,32.83950681
726,114,32.86099029
726,126,32.88431149
726,138,32.90965131
726,150,32.93720881
726,162,32.96720314
726,174,32.9998747
726,186,33.03548686
726,198,33.07432638
726,210,33.1167046
726,222,33.16295656
726,234,33.21344044
726,246,33.26853495
726,258,33.32863323
726,270,33.39413632
726,282,33.46544043
726,294,33.54292088
726,306,33.62690711
726,318,33.71765219
726,330,33.8152895
726,342,33.9197801
726,354,34.03084819
726,366,34.14790143
726,378,34.26994991
726,390,34.39551817
726,402,34.52257162
726,414,34.64847234
726,426,34.76998438
726,438,34.88335519
726,450,34.9844914
726,462,35.06923151
726,474,35.1337026
726,486,35.17471366
726,498,35.19012165
726,510,35.17909929
726,522,35.14223946
726,534,35.08148111
726,546,34.99986357
726,558,34.90117412
726,570,34.7895524
726,582,34.66912471
726,594,34.54371537
726,606,34.41665427
726,618,34.2906812
726,630,34.16792938
726,642,34.04996265
726,654,33.93784645
726,666,33.83223279
726,678,33.73344501
726,690,33.64155658
726,702,33.55645879
726,714,33.47791534
726,726,33.40560701
726,738,33.3391642
726,750,33.27819305
726,762,33.22229221
726,774,33.17106671
726,786,33.12413486
726,798,33.0811349
726,810,33.04172786
726,822,33.00559841
726,834,32.97245571
726,846,32.94203234
726,858,32.91408457
726,870,32.88838951
726,882,32.86474485
726,894,32.84296695
738,6,31.91610951
738,18,31.92763448
738,30,31.94004528
738,42,31.95342285
738,54,31.96785686
738,66,31.98344562
738,78,32.00029859
738,90,32.01853542
738,102,32.03828853
738,114,32.05970377
738,126,32.08294185
738,138,32.10817913
738,150,32.13560964
738,162,32.16544533
738,174,32.19791771
738,186,32.23327911
738,198,32.27180164
738,210,32.31377851
738,222,32.35952179
738,234,32.40936094
738,246,32.46363791
738,258,32.5227014
738,270,32.58689759
738,282,32.65655624
738,294,32.73197307
738,306,32.81338546
738,318,32.90094087
738,330,32.99465794
738,342,33.09437715
738,354,33.19970549
738,366,33.30995308
738,378,33.42406678
738,390,33.54057023
738,402,33.65751778
738,414,33.77247596
738,426,33.88255228
738,438,33.98448231
738,450,34.07478677
738,462,34.15000007
738,474,34.20694902
738,486,34.2430523
738,498,34.25659209
738,510,34.2469075
738,522,34.21447221
738,534,34.1608385
738,546,34.08846124
738,558,34.00043551
738,570,33.90019872
738,582,33.7912452
738,594,33.67688847
738,606,33.56009025
738,618,33.44336465
738,630,33.32873792
738,642,33.21776202
738,654,33.11155703
738,666,33.01086836
738,678,32.9161343
738,690,32.82754909
738,702,32.74512013
738,714,32.6687186
738,726,32.59811947
738,738,32.53303509
738,750,32.47313995
738,762,32.41808955
738,774,32.3675349
738,786,32.321132
738,798,32.27854978
738,810,32.23947234
738,822,32.20360356
738,834,32.1706677
738,846,32.14040922
738,858,32.11259305
738,870,32.08700432
738,882,32.06344558
738,894,32.04173821
750,6,31.11503606
750,18,31.12653251
750,30,31.13891172
750,42,31.15225424
750,54,31.16664897
750,66,31.18219386
750,78,31.19899656
750,90,31.21717599
750,102,31.23686257
750,114,31.25820029
750,126,31.28134672
750,138,31.30647511
750,150,31.33377469
750,162,31.36345206
750,174,31.39573162
750,186,31.43085612
750,198,31.46908667
750,210,31.51070148
750,222,31.55599448
750,234,31.60527216
750,246,31.65884809
750,258,31.71703618
750,270,31.78013971
750,282,31.84843771
750,294,31.92216576
750,306,32.00149147
750,318,32.08648462
750,330,32.17707924
750,342,32.27303023
750,354,32.37386419
750,366,32.4788257
750,378,32.58682855
750,390,32.69640891
750,402,32.80570176
750,414,32.91243911
750,426,33.01399112
750,438,33.10745517
750,450,33.18979798
750,462,33.25804869
750,474,33.30952536
750,486,33.34207005
750,498,33.35425753
750,510,33.34554116
750,522,33.31631279
750,534,33.26785893
750,546,33.20222905
750,558,33.12203336
750,570,33.03021137
750,582,32.92980019
750,594,32.82373563
750,606,32.7147008
750,618,32.60502765
750,630,32.49664966
750,642,32.39109609
750,654,32.28951344
750,666,32.1927088
750,678,32.10119886
750,690,32.01526332
750,702,31.93499466
750,714,31.86034311
750,726,31.79115505
750,738,31.72720415
750,750,31.66821739
750,762,31.61389446
750,774,31.56392233
750,786,31.51798672
750,798,31.47577971
750,810,31.43700488
750,822,31.40138129
750,834,31.36864498
750,846,31.33854998
750,858,31.3108689
750,870,31.28539223
750,882,31.26192791
750,894,31.24030014
762,6,30.31383363
762,18,30.32529256
762,30,30.33763064
762,42,30.35092829
762,54,30.36527344
762,66,30.38076352
762,78,30.39750536
762,90,30.41561645
762,102,30.43522625
762,114,30.45647671
762,126,30.47952334
762,138,30.50453666
762,150,30.53170244
762,162,30.56122296
762,174,30.59331738
762,186,30.62822118
762,198,30.66618726
762,210,30.70748295
762,222,30.75238887
762,234,30.80119471
762,246,30.85419395
762,258,30.91167536
762,270,30.97391242
762,282,31.04114813
762,294,31.11357639
762,306,31.19131753
762,318,31.27438829
762,330,31.36266704
762,342,31.45585287
762,354,31.55342159
762,366,31.65458088
762,378,31.75822794
762,390,31.86291803
762,402,31.96684963
762,414,32.06787598
762,426,32.16355111
762,438,32.25121923
762,450,32.32814529
762,462,32.39168367
762,474,32.43947212
762,486,32.46962492
762,498,32.48090487
762,510,32.47283824
762,522,32.44576444
762,534,32.40080007
762,546,32.33973303
762,558,32.26485981
762,570,32.1787922
762,582,32.08426315
762,594,31.98395182
762,606,31.88034656
762,618,31.77564806
762,630,31.67171723
762,642,31.57005791
762,654,31.47182775
762,666,31.37786839
762,678,31.28874547
762,690,31.2047939
762,702,31.12616241
762,714,31.05285455
762,726,30.98476532
762,738,30.9217109
762,750,30.86345527
762,762,30.80972885
762,774,30.76024445
762,786,30.71470881
762,798,30.6728312
762,810,30.63432919
762,822,30.59893293
762,834,30.56638715
762,846,30.53645327
762,858,30.50890956
762,870,30.48355085
762,882,30.46018864
762,894,30.43865004
774,6,29.5125009
774,18,29.52391295
774,30,29.53620025
774,42,29.54944262
774,54,29.56372758
774,66,29.57915186
774,78,29.59582155
774,90,29.61385327
774,102,29.63337549
774,114,29.65452843
774,126,29.67746655
774,138,29.70235798
774,150,29.72938636
774,162,29.75875077
774,174,29.79066673
774,186,29.82536533
774,198,29.86309357
774,210,29.90411206
774,222,29.94869285
774,234,29.99711532
774,246,30.04966015
774,258,30.10660099
774,270,30.16819323
774,282,30.23465845
774,294,30.30616629
774,306,30.38280933
774,318,30.46457471
774,330,30.55130943
774,342,30.64268268
774,354,30.73814464
774,366,30.8368849
774,378,30.93779786
774,390,31.03945524
774,402,31.14009911
774,414,31.23765833
774,426,31.32979847
774,438,31.41400845
774,450,31.48772473
774,462,31.54848707
774,474,31.59411191
774,486,31.62286642
774,498,31.63361612
774,510,31.62592913
774,522,31.60011458
774,534,31.55719568
774,546,31.49881473
774,558,31.42709186
774,570,31.34445351
774,582,31.25345752
774,594,31.15663339
774,606,31.05635179
774,618,30.95473251
774,630,30.85358731
774,642,30.7543997
774,654,30.65832755
774,666,30.56622807
774,678,30.47869194
774,690,30.39608335
774,702,30.3185824
774,714,30.24622267
774,726,30.17892701
774,738,30.11653686
774,750,30.05883782
774,762,30.00557901
774,774,29.95648886
774,786,29.91128733
774,798,29.86969426
774,810,29.83143612
774,822,29.79625008
774,834,29.76388688
774,846,29.73411261
774,858,29.70670913
774,870,29.68147467
774,882,29.65822314
774,894,29.63678373
786,6,28.71103652
786,18,28.72239219
786,30,28.73461852
786,42,28.74779488
786,54,28.76200859
786,66,28.7773556
786,78,28.79394122
786,90,28.81188162
786,102,28.83130425
786,114,28.8523487
786,126,28.87516801
786,138,28.89992926
786,150,28.92681454
786,162,28.95602124
786,174,28.9877627
786,186,29.02226782
786,198,29.05978061
786,210,29.10055845
786,222,29.14486933
786,234,29.19298791
786,246,29.24518956
786,258,29.30174132
786,270,29.36289155
786,282,29.4288539
786,294,29.4997885
786,306,29.57577815
786,318,29.6568001
786,330,29.74269154
786,342,29.83311319
786,354,29.92750847
786,366,30.0250654
786,378,30.12468168
786,390,30.22494136
786,402,30.32410855
786,414,30.42014615
786,426,30.51076576
786,438,30.59351399
786,450,30.66589309
786,462,30.72551248
786,474,30.77025469
786,486,30.79844195
786,498,30.80897758
786,510,30.80144376
786,522,30.77613968
786,534,30.73405426
786,546,30.67677724
786,558,30.60636396
786,570,30.52517145
786,582,30.43569047
786,594,30.3403912
786,606,30.24159655
786,618,30.14138993
786,630,30.04155931
786,642,29.94357446
786,654,29.84858832
786,666,29.75745938
786,678,29.67078392
786,690,29.58893483
786,702,29.5121015
786,714,29.44032772
786,726,29.37354604
786,738,29.31160735
786,750,29.25430577
786,762,29.20139727
786,774,29.15261718
786,786,29.1076909
786,798,29.06634308
786,810,29.02830427
786,822,28.99331522
786,834,28.96112944
786,846,28.93151556
786,858,28.90425748
786,870,28.87915534
786,882,28.85602428
786,894,28.8346951
798,6,27.90943923
798,18,27.92072859
798,30,27.93288349
798,42,27.94598284
798,54,27.96011341
798,66,27.9753705
798,78,27.99185949
798,90,28.00969554
798,102,28.02900562
798,114,28.0499286
798,126,28.07261711
798,138,28.09723727
798,150,28.12397089
798,162,28.1530143
798,174,28.18458054
798,186,28.21889808
798,198,28.25621023
798,210,28.29677428
798,222,28.34085827
798,234,28.38873723
798,246,28.44068706
798,258,28.49697683
798,270,28.5578564
798,282,28.62354275
798,294,28.69420016
798,306,28.7699166
798,318,28.85067578
798,330,28.9363228
798,342,29.02652685
798,354,29.12074117
798,366,29.21816271
798,378,29.3176977
798,390,29.4179363
798,402,29.51714509
798,414,29.61328406
798,426,29.70405681
798,438,29.78699467
798,450,29.85958
798,462,29.91939786
798,474,29.96430643
798,486,29.99260622
798,498,30.00318527
798,510,29.99562029
798,522,29.97021447
798,534,29.92797018
798,546,29.87049846
798,558,29.79987852
798,570,29.71849203
798,582,29.62885059
798,594,29.53344063
798,606,29.43459411
798,618,29.33439808
798,630,29.23463915
798,642,29.13678116
798,654,29.04196907
798,666,28.95105222
798,678,28.86461739
798,690,28.78302852
798,702,28.70646722
798,714,28.63497033
798,726,28.56846513
798,738,28.50679832
798,750,28.44976024
798,762,28.39710544
798,774,28.34856709
798,786,28.30386979
798,798,28.26273795
798,810,28.22490202
798,822,28.1901027
798,834,28.15809418
798,846,28.1286455
798,858,28.10154099
798,870,28.0765816
798,882,28.05358313
798,894,28.03237679
810,6,27.10770767
810,18,27.11892054
810,30,27.13099311
810,42,27.14400367
810,54,27.15803867
810,66,27.17319303
810,78,27.18957135
810,90,27.20728876
810,102,27.22647133
810,114,27.24725805
810,126,27.26980084
810,138,27.29426614
810,150,27.32083505
810,162,27.34970487
810,174,27.38108876
810,186,27.41521627
810,198,27.45233232
810,210,27.49269651
810,222,27.53658014
810,234,27.58426282
810,246,27.63602634
810,258,27.69214719
810,270,27.7528853
810,282,27.81846976
810,294,27.88907913
810,306,27.96481937
810,318,28.04569325
810,330,28.13156789
810,342,28.22213482
810,354,28.31686869
810,366,28.4149848
810,378,28.51540066
810,390,28.61670721
810,402,28.71715727
810,414,28.81467938
810,426,28.90692468
810,438,28.99135281
810,450,29.06535806
810,462,29.12642843
810,474,29.172327
810,486,29.20127255
810,498,29.21209764
810,510,29.20435652
810,522,29.17836838
810,534,29.13518649
810,546,29.0764995
810,558,29.00448076
810,570,28.92160927
810,582,28.83048681
810,594,28.73367465
810,606,28.63356047
810,618,28.53226623
810,630,28.43159498
810,642,28.33301184
810,654,28.23765217
810,666,28.14634781
810,678,28.05966436
810,690,27.97794357
810,702,27.90134467
810,714,27.82988511
810,726,27.76347395
810,738,27.70194287
810,750,27.64506993
810,762,27.59259915
810,774,27.5442558
810,786,27.49975855
810,798,27.45882694
810,810,27.4211879
810,822,27.38657973
810,834,27.35475495
810,846,27.32548128
810,858,27.29854314
810,870,27.27374017
810,882,27.2508889
810,894,27.22982046
822,6,26.30584131
822,18,26.31696705
822,30,26.32894573
822,42,26.34185533
822,54,26.3557815
822,66,26.37081885
822,78,26.38707162
822,90,26.4046542
822,102,26.42369298
822,114,26.44432598
822,126,26.46670547
822,138,26.49099791
822,150,26.51738475
822,162,26.54606415
822,174,26.57725089
822,186,26.6111762
822,198,26.64808843
822,210,26.68825115
822,222,26.73194118
822,234,26.7794456
822,246,26.83105629
822,258,26.88706165
822,270,26.94773716
822,282,27.01333034
822,294,27.08404284
822,306,27.16000621
822,318,27.24125312
822,330,27.32768236
822,342,27.41901784
822,354,27.51476498
822,366,27.61416361
822,378,27.71614489
822,390,27.81929734
822,402,27.92184865
822,414,28.02167453
822,426,28.11634273
822,438,28.20319997
822,450,28.27950268
822,462,28.34258888
822,474,28.39007415
822,486,28.42005249
822,498,28.4312702
822,510,28.42324787
822,522,28.39632911
822,534,28.35164491
822,546,28.29100374
822,558,28.21672397
822,570,28.13143517
822,582,28.03788029
822,594,27.93873774
822,606,27.83648413
822,618,27.73329899
822,630,27.6310149
822,642,27.53110267
822,654,27.43468633
822,666,27.34257462
822,678,27.25530318
822,690,27.17318132
822,702,27.09633648
822,714,27.02475568
822,726,26.95832172
822,738,26.8968428
822,750,26.84007765
822,762,26.78775439
822,774,26.73958581
822,786,26.69528021
822,798,26.65454916
822,810,26.61711389
822,822,26.5827084
822,834,26.5510818
822,846,26.52199988
822,858,26.49524509
822,870,26.47061669
822,882,26.4479303
822,894,26.42701719
834,6,25.5038391
834,18,25.51486686
834,30,25.52673976
834,42,25.53953522
834,54,25.55333871
834,66,25.56824395
834,78,25.58435489
834,90,25.60178553
834,102,25.62066158
834,114,25.641121
834,126,25.66331614
834,138,25.68741359
834,150,25.71359559
834,162,25.74206138
834,174,25.77302726
834,186,25.80672763
834,198,25.84341445
834,210,25.88335639
834,222,25.92683772
834,234,25.97415447
834,246,26.02561042
834,258,26.08150929
834,270,26.14214545
834,282,26.20778917
834,294,26.27866946
834,306,26.35494966
834,318,26.43669801
834,330,26.52385154
834,342,26.61617352
834,354,26.71320547
834,366,26.81421639
834,378,26.91815374
834,390,27.02360202
834,402,27.12875757
834,414,27.23143119
834,426,27.3290887
834,438,27.41893844
834,450,27.49806882
834,462,27.56363425
834,474,27.61307063
834,486,27.64431842
834,498,27.65601859
834,510,27.64765089
834,522,27.619588
834,534,27.57305675
834,546,27.51001234
834,558,27.43295001
834,570,27.34468391
834,582,27.24812857
834,594,27.14610673
834,606,27.04120269
834,618,26.93566741
834,630,26.83136957
834,642,26.72978852
834,654,26.63203449
834,666,26.53888904
834,678,26.45085224
834,690,26.36819449
834,702,26.29100464
834,714,26.21923357
834,726,26.15273148
834,738,26.09127865
834,750,26.03461026
834,762,25.98243478
834,774,25.93444934
834,786,25.89034961
834,798,25.84983791
834,810,25.81262762
834,822,25.77844751
834,834,25.74704264
834,846,25.71817568
834,858,25.69162733
834,870,25.6671956
834,882,25.64469531
834,894,25.62395757
846,6,24.70170105
846,18,24.71261933
846,30,24.72437406
846,42,24.73704203
846,54,24.75070794
846,66,24.76546517
846,78,24.78141668
846,90,24.79867596
846,102,24.8173684
846,114,24.83763195
846,126,24.85961833
846,138,24.88349447
846,150,24.90944333
846,162,24.93766504
846,174,24.96837808
846,186,25.00181923
846,198,25.0382447
846,210,25.07792868
846,222,25.12116288
846,234,25.16825324
846,246,25.21951608
846,258,25.27527163
846,270,25.33583384
846,282,25.40149796
846,294,25.4725217
846,306,25.5491026
846,318,25.63134733
846,330,25.71923339
846,342,25.8125664
846,354,25.91092708
846,366,26.01361622
846,378,26.11959916
846,390,26.22745714
846,402,26.33535435
846,414,26.44103385
846,426,26.54185343
846,438,26.63487421
846,450,26.71700588
846,462,26.78520616
846,474,26.83671814
846,486,26.86931716
846,498,26.88153108
846,510,26.87279553
846,522,26.84351481
846,534,26.79501837
846,546,26.72941939
846,558,26.64940295
846,570,26.557981
846,582,26.45825092
846,594,26.35318854
846,606,26.24549309
846,618,26.13748962
846,630,26.03108466
846,642,25.92776481
846,654,25.8286258
846,666,25.73441888
846,678,25.64560612
846,690,25.56241555
846,702,25.48489506
846,714,25.41295683
846,726,25.34641604
846,738,25.28502321
846,750,25.22848806
846,762,25.17649868
846,774,25.12873501
846,786,25.08487974
846,798,25.04462475
846,810,25.00767573
846,822,24.97375544
846,834,24.94260471
846,846,24.91398341
846,858,24.88767017
846,870,24.86346169
846,882,24.84117242
846,894,24.82063264
858,6,23.89942722
858,18,23.91022453
858,30,23.9218481
858,42,23.9343746
858,54,23.94788753
858,66,23.96247951
858,78,23.97825276
858,90,23.99532021
858,102,24.01380634
858,114,24.03384871
858,126,24.05559871
858,138,24.0792229
858,150,24.10490485
858,162,24.13284524
858,174,24.16326435
858,186,24.19640121
858,198,24.23251523
858,210,24.27188614
858,222,24.31481221
858,234,24.36160888
858,246,24.4126042
858,258,24.46813387
858,270,24.52853107
858,282,24.59411466
858,294,24.66517063
858,306,24.74192923
858,318,24.82453401
858,330,24.91300307
858,342,25.007183
858,354,25.10669332
858,366,25.21086748
858,378,25.31869
858,390,25.42874155
858,402,25.53915799
858,414,25.64761958
858,426,25.75138317
858,438,25.84737058
858,450,25.93232065
858,462,26.00300244
858,474,26.05647345
858,486,26.09034983
858,498,26.10304993
858,510,26.09396617
858,522,26.06353405
858,534,26.01318222
858,546,25.94517627
858,558,25.86238435
858,570,25.76800791
858,582,25.66531938
858,594,25.5574398
858,606,25.44717605
858,618,25.33692182
858,630,25.22861758
858,642,25.12375465
858,654,25.02341194
858,666,24.92831033
858,678,24.83887333
858,690,24.75528847
858,702,24.67756254
858,714,24.60557025
858,726,24.53909327
858,738,24.47785318
858,750,24.42153516
858,762,24.36980752
858,774,24.32233414
858,786,24.27878524
858,798,24.23884307
858,810,24.20220616
858,822,24.16859163
858,834,24.13773681
858,846,24.10939903
858,858,24.0833551
858,870,24.05940123
858,882,24.0373508
858,894,24.01703477
870,6,23.09701823
870,18,23.10768256
870,30,23.1191622
870,42,23.13153236
870,54,23.14487624
870,66,23.15928507
870,78,23.17486025
870,90,23.19171381
870,102,23.20996907
870,114,23.22976265
870,126,23.25124547
870,138,23.27458338
870,150,23.29995974
870,162,23.32757564
870,174,23.35765141
870,186,23.39042807
870,198,23.42616771
870,210,23.46515359
870,222,23.50768954
870,234,23.55409826
870,246,23.60471825
870,258,23.65989784
870,270,23.71998662
870,282,23.78532367
870,294,23.85621968
870,306,23.9329336
870,318,24.01564154
870,330,24.1043978
870,342,24.19908574
870,354,24.29936106
870,366,24.40458734
870,378,24.51376932
870,390,24.62549037
870,402,24.73786677
870,414,24.8485288
870,426,24.95465061
870,438,25.05303764
870,450,25.14028449
870,462,25.21300042
870,474,25.26808377
870,486,25.30301429
870,498,25.31611602
870,510,25.30674468
870,522,25.27536196
870,534,25.22348228
870,546,25.1535018
870,558,25.06844552
870,570,24.97167602
870,582,24.86661344
870,594,24.75650042
870,606,24.6442323
870,618,24.53225806
870,630,24.42254237
870,642,24.31657706
870,654,24.21542348
870,666,24.11977333
870,678,24.03001495
870,690,23.94629878
870,702,23.86859537
870,714,23.79674586
870,726,23.73050283
870,738,23.66956233
870,750,23.61358873
870,762,23.56223316
870,774,23.51514644
870,786,23.47198786
870,798,23.432432
870,810,23.39617152
870,822,23.36291981
870,834,23.33241121
870,846,23.30440117
870,858,23.27866597
870,870,23.25500158
870,882,23.2332215
870,894,23.21315728
882,6,22.29447538
882,18,22.30499453
882,30,22.31631683
882,42,22.32851609
882,54,22.34167408
882,66,22.35588132
882,78,22.37123785
882,90,22.38785415
882,102,22.40585248
882,114,22.42536794
882,126,22.44655005
882,138,22.46956404
882,150,22.49459167
882,162,22.52183368
882,174,22.55150998
882,186,22.58386191
882,198,22.61915249
882,210,22.6576668
882,222,22.69971205
882,234,22.7456158
882,246,22.79572332
882,258,22.85039185
882,270,22.90998321
882,282,22.97485145
882,294,23.04532561
882,306,23.12168695
882,318,23.20413743
882,330,23.29275951
882,342,23.38746679
882,354,23.48794485
882,366,23.59358399
882,378,23.70340857
882,390,23.81600997
882,402,23.92949548
882,414,24.04146539
882,426,24.14903894
882,438,24.24894169
882,450,24.33766719
882,462,24.4117107
882,474,24.46785678
882,486,24.50348636
882,498,24.51685529
882,510,24.50729258
882,522,24.47527907
882,534,24.42239099
882,546,24.35111941
882,558,24.26460159
882,570,24.16631497
882,582,24.05978386
882,594,23.94833452
882,606,23.83492136
882,618,23.72202751
882,630,23.61162982
882,642,23.50521441
882,654,23.40382483
882,666,23.30812678
882,678,23.21847916
882,690,23.13500186
882,702,23.05763707
882,714,22.98619951
882,726,22.92041883
882,738,22.85997213
882,750,22.80450824
882,762,22.75366561
882,774,22.70708558
882,786,22.66442051
882,798,22.62533968
882,810,22.58953215
882,822,22.55670936
882,834,22.52660443
882,846,22.49897256
882,858,22.47359025
882,870,22.45025382
882,882,22.42877829
882,894,22.40899583
894,6,21.49180069
894,18,21.50216277
894,30,21.51331398
894,42,21.5253271
894,54,21.53828249
894,66,21.55226923
894,78,21.56738553
894,90,21.58374047
894,102,21.60145438
894,114,21.62066076
894,126,21.64150703
894,138,21.66415648
894,150,21.68878905
894,162,21.71560359
894,174,21.74481859
894,186,21.77667385
894,198,21.81143149
894,210,21.84937614
894,222,21.89081556
894,234,21.93607864
894,246,21.98551321
894,258,22.03948082
894,270,22.0983496
894,282,22.16248178
894,294,22.23221768
894,306,22.30785176
894,318,22.38960233
894,330,22.4775711
894,342,22.57169236
894,354,22.67167371
894,366,22.77692666
894,378,22.88649442
894,390,22.99898177
894,402,23.11250089
894,414,23.2246462
894,426,23.33251741
894,438,23.4328069
894,450,23.52196301
894,462,23.59642707
894,474,23.65292834
894,486,23.68879947
894,498,23.70226249
894,510,23.69263226
894,522,23.66039986
894,534,23.60717256
894,546,23.53548755
894,558,23.44853693
894,570,23.3498528
894,582,23.24300653
894,594,23.13135963
